Node id,Node name,Node Type
9461,PY-RUC-741258-4,supplier
9462,PY-RUC-741750-0,supplier
9463,PY-RUC-741814-0,supplier
9464,PY-RUC-741957-0,supplier
9465,PY-RUC-742039-0,supplier
9466,PY-RUC-742142-7,supplier
9467,PY-RUC-742210-5,supplier
9468,PY-RUC-742486-8,supplier
9469,PY-RUC-742506-6,supplier
9470,PY-RUC-742663-1,supplier
9471,PY-RUC-742999-1,supplier
9472,PY-RUC-743074-4,supplier
9473,PY-RUC-743282-8,supplier
9474,PY-RUC-7437336-6,supplier
9475,PY-RUC-743841-9,supplier
9476,PY-RUC-743951-2,supplier
9477,PY-RUC-744656-0,supplier
9478,PY-RUC-744725-6,supplier
9479,PY-RUC-74502-2,supplier
9480,PY-RUC-745029-0,supplier
9481,PY-RUC-745619-0,supplier
9482,PY-RUC-745828-2,supplier
9483,PY-RUC-745880-0,supplier
9484,PY-RUC-746027,supplier
9485,PY-RUC-746683-8,supplier
9486,PY-RUC-746932-2,supplier
9487,PY-RUC-747151-3,supplier
9488,PY-RUC-747355-9,supplier
9489,PY-RUC-747387-7,supplier
9490,PY-RUC-747480-6,supplier
9491,PY-RUC-7475650,supplier
9492,PY-RUC-747718-0,supplier
9493,PY-RUC-748135-7,supplier
9494,PY-RUC-748676,supplier
9495,PY-RUC-748813-0,supplier
9496,PY-RUC-749321-5,supplier
9497,PY-RUC-749718-0,supplier
9498,PY-RUC-7499030-6,supplier
9499,PY-RUC-750759-3,supplier
9500,PY-RUC-751061-6,supplier
9501,PY-RUC-751069-1,supplier
9502,PY-RUC-751135-3,supplier
9503,PY-RUC-751356-9,supplier
9504,PY-RUC-751379-8,supplier
9505,PY-RUC-751510-3,supplier
9506,PY-RUC-751532-4,supplier
9507,PY-RUC-751551-0,supplier
9508,PY-RUC-751617-7,supplier
9509,PY-RUC-751836,supplier
9510,PY-RUC-7521370-2,supplier
9511,PY-RUC-752238-0,supplier
9512,PY-RUC-752813-2,supplier
9513,PY-RUC-752852-3,supplier
9514,PY-RUC-752876-0,supplier
9515,PY-RUC-753162-1,supplier
9516,PY-RUC-753213-0,supplier
9517,PY-RUC-753308-0,supplier
9518,PY-RUC-753421-3,supplier
9519,PY-RUC-753551-1,supplier
9520,PY-RUC-753643-7,supplier
9521,PY-RUC-753733-6,supplier
9522,PY-RUC-753745-0,supplier
9523,PY-RUC-754010-8,supplier
9524,PY-RUC-754126-0,supplier
9525,PY-RUC-754241-0,supplier
9526,PY-RUC-754352-2,supplier
9527,PY-RUC-754516-9,supplier
9528,PY-RUC-755014-6,supplier
9529,PY-RUC-7552324-8,supplier
9530,PY-RUC-75529-0,supplier
9531,PY-RUC-755610-1,supplier
9532,PY-RUC-755834-1,supplier
9533,PY-RUC-756039-7,supplier
9534,PY-RUC-756353-1,supplier
9535,PY-RUC-756402-3,supplier
9536,PY-RUC-756579-8,supplier
9537,PY-RUC-756835-5,supplier
9538,PY-RUC-756860-6,supplier
9539,PY-RUC-757146-1,supplier
9540,PY-RUC-757240,supplier
9541,PY-RUC-757426-6,supplier
9542,PY-RUC-757480-0,supplier
9543,PY-RUC-757819-9,supplier
9544,PY-RUC-758169-6,supplier
9545,PY-RUC-758300-1,supplier
9546,PY-RUC-75860-4,supplier
9547,PY-RUC-758690-6,supplier
9548,PY-RUC-758920-4,supplier
9549,PY-RUC-759080-6,supplier
9550,PY-RUC-7594172-4,supplier
9551,PY-RUC-759453-4,supplier
9552,PY-RUC-759683-9,supplier
9553,PY-RUC-759843-2,supplier
9554,PY-RUC-759934-0,supplier
9555,PY-RUC-760092-5,supplier
9556,PY-RUC-760166-2,supplier
9557,PY-RUC-760253-7,supplier
9558,PY-RUC-760258-8,supplier
9559,PY-RUC-7603871-8,supplier
9560,PY-RUC-760390-8,supplier
9561,PY-RUC-760487-4,supplier
9562,PY-RUC-760528-5,supplier
9563,PY-RUC-760592,supplier
9564,PY-RUC-7610190-8,supplier
9565,PY-RUC-761069-6,supplier
9566,PY-RUC-761309-1,supplier
9567,PY-RUC-7617508-1,supplier
9568,PY-RUC-761791-7,supplier
9569,PY-RUC-761834-4,supplier
9570,PY-RUC-761956-1,supplier
9571,PY-RUC-762230-9,supplier
9572,PY-RUC-762244-9,supplier
9573,PY-RUC-762451-4,supplier
9574,PY-RUC-762592-8,supplier
9575,PY-RUC-762728-9,supplier
9576,PY-RUC-762869-2,supplier
9577,PY-RUC-762994-0,supplier
9578,PY-RUC-763097-2,supplier
9579,PY-RUC-763215-0,supplier
9580,PY-RUC-76326-8,supplier
9581,PY-RUC-763524-9,supplier
9582,PY-RUC-763563-0,supplier
9583,PY-RUC-763730-6,supplier
9584,PY-RUC-763737-3,supplier
9585,PY-RUC-763877-9,supplier
9586,PY-RUC-764215-6,supplier
9587,PY-RUC-764374-8,supplier
9588,PY-RUC-764410-8,supplier
9589,PY-RUC-764432-9,supplier
9590,PY-RUC-764506-6,supplier
9591,PY-RUC-764613,supplier
9592,PY-RUC-764876-6,supplier
9593,PY-RUC-765559-2,supplier
9594,PY-RUC-765560-6,supplier
9595,PY-RUC-765966-0,supplier
9596,PY-RUC-766113-4,supplier
9597,PY-RUC-766523,supplier
9598,PY-RUC-766870-8,supplier
9599,PY-RUC-767285,supplier
9600,PY-RUC-7674616-0,supplier
9601,PY-RUC-767725-1,supplier
9602,PY-RUC-767796-0,supplier
9603,PY-RUC-767894-0,supplier
9604,PY-RUC-768019,supplier
9605,PY-RUC-768204-2,supplier
9606,PY-RUC-768447-9,supplier
9607,PY-RUC-768451-7,supplier
9608,PY-RUC-768594-7,supplier
9609,PY-RUC-768690-0,supplier
9610,PY-RUC-768770-2,supplier
9611,PY-RUC-768882,supplier
9612,PY-RUC-769051,supplier
9613,PY-RUC-769629-9,supplier
9614,PY-RUC-769722-8,supplier
9615,PY-RUC-769824-0,supplier
9616,PY-RUC-769964-6,supplier
9617,PY-RUC-769993-0,supplier
9618,PY-RUC-7701221-6,supplier
9619,PY-RUC-770126-8,supplier
9620,PY-RUC-770161-6,supplier
9621,PY-RUC-771547-1,supplier
9622,PY-RUC-771765-2,supplier
9623,PY-RUC-772174-9,supplier
9624,PY-RUC-772760-7,supplier
9625,PY-RUC-772993-6,supplier
9626,PY-RUC-77319-0,supplier
9627,PY-RUC-773346-1,supplier
9628,PY-RUC-773727-0,supplier
9629,PY-RUC-773743-2,supplier
9630,PY-RUC-773865,supplier
9631,PY-RUC-773996-6,supplier
9632,PY-RUC-774435-8,supplier
9633,PY-RUC-774578-8,supplier
9634,PY-RUC-774698,supplier
9635,PY-RUC-775478,supplier
9636,PY-RUC-7756156-2,supplier
9637,PY-RUC-775685-2,supplier
9638,PY-RUC-77587-8,supplier
9639,PY-RUC-77610-6,supplier
9640,PY-RUC-776290-9,supplier
9641,PY-RUC-776456-1,supplier
9642,PY-RUC-776796-0,supplier
9643,PY-RUC-777321-8,supplier
9644,PY-RUC-777905-4,supplier
9645,PY-RUC-778032-0,supplier
9646,PY-RUC-77816-8,supplier
9647,PY-RUC-7781953,supplier
9648,PY-RUC-779477-0,supplier
9649,PY-RUC-779521,supplier
9650,PY-RUC-780365-6,supplier
9651,PY-RUC-780654-0,supplier
9652,PY-RUC-780694-9,supplier
9653,PY-RUC-780700-7,supplier
9654,PY-RUC-780718-0,supplier
9655,PY-RUC-780895-0,supplier
9656,PY-RUC-781607-3,supplier
9657,PY-RUC-781880-7,supplier
9658,PY-RUC-782319-3,supplier
9659,PY-RUC-782581-1,supplier
9660,PY-RUC-782811-0,supplier
9661,PY-RUC-782920-5,supplier
9662,PY-RUC-783136,supplier
9663,PY-RUC-783219-2,supplier
9664,PY-RUC-783310-5,supplier
9665,PY-RUC-784692-4,supplier
9666,PY-RUC-785115-4,supplier
9667,PY-RUC-785827-2,supplier
9668,PY-RUC-785946-5,supplier
9669,PY-RUC-786161-3,supplier
9670,PY-RUC-786236-9,supplier
9671,PY-RUC-786467-1,supplier
9672,PY-RUC-786584-8,supplier
9673,PY-RUC-786592-9,supplier
9674,PY-RUC-787041-8,supplier
9675,PY-RUC-787189-9,supplier
9676,PY-RUC-7874305-2,supplier
9677,PY-RUC-787471-5,supplier
9678,PY-RUC-787858-3,supplier
9679,PY-RUC-788000-6,supplier
9680,PY-RUC-788117,supplier
9681,PY-RUC-788145,supplier
9682,PY-RUC-788187-8,supplier
9683,PY-RUC-788846-5,supplier
9684,PY-RUC-789149-0,supplier
9685,PY-RUC-789390-6,supplier
9686,PY-RUC-789475-9,supplier
9687,PY-RUC-789503-8,supplier
9688,PY-RUC-789520-8,supplier
9689,PY-RUC-789545-3,supplier
9690,PY-RUC-789715-4,supplier
9691,PY-RUC-789830-4,supplier
9692,PY-RUC-789952-1,supplier
9693,PY-RUC-790474-6,supplier
9694,PY-RUC-790520-3,supplier
9695,PY-RUC-790721-4,supplier
9696,PY-RUC-790731-1,supplier
9697,PY-RUC-791180-7,supplier
9698,PY-RUC-791848-8,supplier
9699,PY-RUC-792382-1,supplier
9700,PY-RUC-792428-3,supplier
9701,PY-RUC-793026-7,supplier
9702,PY-RUC-793237-5,supplier
9703,PY-RUC-793292-8,supplier
9704,PY-RUC-793426-2,supplier
9705,PY-RUC-793774-1,supplier
9706,PY-RUC-794350-4,supplier
9707,PY-RUC-794391-1,supplier
9708,PY-RUC-794439-0,supplier
9709,PY-RUC-795174-4,supplier
9710,PY-RUC-795244-9,supplier
9711,PY-RUC-7953846-0,supplier
9712,PY-RUC-795507-3,supplier
9713,PY-RUC-795539-1,supplier
9714,PY-RUC-795692-4,supplier
9715,PY-RUC-796030-1,supplier
9716,PY-RUC-796261-4,supplier
9717,PY-RUC-796349-1,supplier
9718,PY-RUC-796363-7,supplier
9719,PY-RUC-796436-6,supplier
9720,PY-RUC-797493-0,supplier
9721,PY-RUC-797780-8,supplier
9722,PY-RUC-798079-5,supplier
9723,PY-RUC-798080-9,supplier
9724,PY-RUC-798276-3,supplier
9725,PY-RUC-798282-8,supplier
9726,PY-RUC-798333-6,supplier
9727,PY-RUC-798441-3,supplier
9728,PY-RUC-798860-5,supplier
9729,PY-RUC-798897-4,supplier
9730,PY-RUC-799071-5,supplier
9731,PY-RUC-799416-8,supplier
9732,PY-RUC-799703-5,supplier
9733,PY-RUC-80000001-3,supplier
9734,PY-RUC-80000018-8,supplier
9735,PY-RUC-80000040-4,supplier
9736,PY-RUC-80000057-9,supplier
9737,PY-RUC-80000061-7,supplier
9738,PY-RUC-80000066-8,supplier
9739,PY-RUC-80000072-2,supplier
9740,PY-RUC-80000077-3,supplier
9741,PY-RUC-80000084-6,supplier
9742,PY-RUC-80000127-3,supplier
9743,PY-RUC-80000128-1,supplier
9744,PY-RUC-80000137-0,supplier
9745,PY-RUC-80000141-9,supplier
9746,PY-RUC-80000143-5,supplier
9747,PY-RUC-80000146-0,supplier
9748,PY-RUC-80000157-5,supplier
9749,PY-RUC-80000173-7,supplier
9750,PY-RUC-80000179-6,supplier
9751,PY-RUC-80000182-6,supplier
9752,PY-RUC-80000193-1,supplier
9753,PY-RUC-80000239-3,supplier
9754,PY-RUC-80000241-5,supplier
9755,PY-RUC-80000254-7,supplier
9756,PY-RUC-80000259-8,supplier
9757,PY-RUC-80000265-2,supplier
9758,PY-RUC-80000266-0,supplier
9759,PY-RUC-80000282-2,supplier
9760,PY-RUC-80000286-5,supplier
9761,PY-RUC-80000410-8,supplier
9762,PY-RUC-80000411-6,supplier
9763,PY-RUC-80000422-1,supplier
9764,PY-RUC-80000457-4,supplier
9765,PY-RUC-80000482-5,supplier
9766,PY-RUC-80000492-2,supplier
9767,PY-RUC-80000505-8,supplier
9768,PY-RUC-80000512-0,supplier
9769,PY-RUC-80000519-8,supplier
9770,PY-RUC-80000559-7,supplier
9771,PY-RUC-80000619-4,supplier
9772,PY-RUC-80000638-0,supplier
9773,PY-RUC-80000670-4,supplier
9774,PY-RUC-80000680-1,supplier
9775,PY-RUC-80000685-2,supplier
9776,PY-RUC-80000693-3,supplier
9777,PY-RUC-80000707-7,supplier
9778,PY-RUC-80000727-1,supplier
9779,PY-RUC-80000751-4,supplier
9780,PY-RUC-80000778-6,supplier
9781,PY-RUC-80000787-5,supplier
9782,PY-RUC-80000809-0,supplier
9783,PY-RUC-80000815-4,supplier
9784,PY-RUC-80000833-2,supplier
9785,PY-RUC-80000856-1,supplier
9786,PY-RUC-80000859-6,supplier
9787,PY-RUC-80000865-0,supplier
9788,PY-RUC-80000872-3,supplier
9789,PY-RUC-80000931-2,supplier
9790,PY-RUC-80000946-0,supplier
9791,PY-RUC-80000958-4,supplier
9792,PY-RUC-80000983-5,supplier
9793,PY-RUC-80000987-8,supplier
9794,PY-RUC-80001002-7,supplier
9795,PY-RUC-80001070-1,supplier
9796,PY-RUC-80001085-0,supplier
9797,PY-RUC-80001107-4,supplier
9798,PY-RUC-80001109-0,supplier
9799,PY-RUC-80001128-7,supplier
9800,PY-RUC-80001129-5,supplier
9801,PY-RUC-80001141-4,supplier
9802,PY-RUC-80001145-7,supplier
9803,PY-RUC-80001155-4,supplier
9804,PY-RUC-80001169-4,supplier
9805,PY-RUC-80001194-5,supplier
9806,PY-RUC-80001207-0,supplier
9807,PY-RUC-80001210-0,supplier
9808,PY-RUC-80001226-7,supplier
9809,PY-RUC-80001270-4,supplier
9810,PY-RUC-80001275-5,supplier
9811,PY-RUC-80001293-3,supplier
9812,PY-RUC-80001298-4,supplier
9813,PY-RUC-80001307-7,supplier
9814,PY-RUC-80001310-7,supplier
9815,PY-RUC-80001322-0,supplier
9816,PY-RUC-80001326-3,supplier
9817,PY-RUC-80001327-1,supplier
9818,PY-RUC-80001340-9,supplier
9819,PY-RUC-80001342-5,supplier
9820,PY-RUC-80001364-6,supplier
9821,PY-RUC-80001382-4,supplier
9822,PY-RUC-80001391-3,supplier
9823,PY-RUC-80001396-4,supplier
9824,PY-RUC-80001423-5,supplier
9825,PY-RUC-80001435-9,supplier
9826,PY-RUC-80001437-5,supplier
9827,PY-RUC-80001439-1,supplier
9828,PY-RUC-80001446-4,supplier
9829,PY-RUC-80001464-2,supplier
9830,PY-RUC-80001473-1,supplier
9831,PY-RUC-80001490-1,supplier
9832,PY-RUC-80001513-4,supplier
9833,PY-RUC-80001517-7,supplier
9834,PY-RUC-80001525-8,supplier
9835,PY-RUC-80001532-0,supplier
9836,PY-RUC-80001551-7,supplier
9837,PY-RUC-80001556-8,supplier
9838,PY-RUC-80001557-6,supplier
9839,PY-RUC-80001580-0,supplier
9840,PY-RUC-80001584-3,supplier
9841,PY-RUC-80001588-6,supplier
9842,PY-RUC-80001592-4,supplier
9843,PY-RUC-80001607-6,supplier
9844,PY-RUC-80001613-0,supplier
9845,PY-RUC-80001618-1,supplier
9846,PY-RUC-80001620-3,supplier
9847,PY-RUC-80001627-0,supplier
9848,PY-RUC-80001632-7,supplier
9849,PY-RUC-80001634-3,supplier
9850,PY-RUC-80001641-6,supplier
9851,PY-RUC-80001642-4,supplier
9852,PY-RUC-80001646-7,supplier
9853,PY-RUC-80001664-5,supplier
9854,PY-RUC-80001669-6,supplier
9855,PY-RUC-80001688-2,supplier
9856,PY-RUC-80001694-7,supplier
9857,PY-RUC-80001696-3,supplier
9858,PY-RUC-80001700-5,supplier
9859,PY-RUC-80001708-0,supplier
9860,PY-RUC-80001728-5,supplier
9861,PY-RUC-80001737-4,supplier
9862,PY-RUC-80001746-3,supplier
9863,PY-RUC-80001770-6,supplier
9864,PY-RUC-80001783-8,supplier
9865,PY-RUC-80001785-4,supplier
9866,PY-RUC-80001788-9,supplier
9867,PY-RUC-80001790-0,supplier
9868,PY-RUC-80001799-4,supplier
9869,PY-RUC-80001812-5,supplier
9870,PY-RUC-80001815-0,supplier
9871,PY-RUC-80001831-1,supplier
9872,PY-RUC-80001835-4,supplier
9873,PY-RUC-80001856-7,supplier
9874,PY-RUC-80001868-0,supplier
9875,PY-RUC-80001870-2,supplier
9876,PY-RUC-80001878-8,supplier
9877,PY-RUC-80001881-8,supplier
9878,PY-RUC-80001882-6,supplier
9879,PY-RUC-80001886-9,supplier
9880,PY-RUC-80001887-7,supplier
9881,PY-RUC-80001889-3,supplier
9882,PY-RUC-80001890-7,supplier
9883,PY-RUC-80001894-0,supplier
9884,PY-RUC-80001899-0,supplier
9885,PY-RUC-80001900-8,supplier
9886,PY-RUC-80001911-3,supplier
9887,PY-RUC-80001912-1,supplier
9888,PY-RUC-80001916-4,supplier
9889,PY-RUC-80001918-0,supplier
9890,PY-RUC-80001937-7,supplier
9891,PY-RUC-80001945-8,supplier
9892,PY-RUC-80001949-0,supplier
9893,PY-RUC-80001964-4,supplier
9894,PY-RUC-80001970-9,supplier
9895,PY-RUC-80001999-7,supplier
9896,PY-RUC-80002004-9,supplier
9897,PY-RUC-80002008-1,supplier
9898,PY-RUC-80002014-6,supplier
9899,PY-RUC-80002019-7,supplier
9900,PY-RUC-80002028-6,supplier
9901,PY-RUC-80002032-4,supplier
9902,PY-RUC-80002040-5,supplier
9903,PY-RUC-80002075-8,supplier
9904,PY-RUC-80002090-1,supplier
9905,PY-RUC-80002091-0,supplier
9906,PY-RUC-80002093-6,supplier
9907,PY-RUC-80002100-2,supplier
9908,PY-RUC-80002120-7,supplier
9909,PY-RUC-80002123-1,supplier
9910,PY-RUC-80002126-6,supplier
9911,PY-RUC-80002139-8,supplier
9912,PY-RUC-80002156-8,supplier
9913,PY-RUC-80002188-6,supplier
9914,PY-RUC-80002203-3,supplier
9915,PY-RUC-80002212-2,supplier
9916,PY-RUC-80002220-3,supplier
9917,PY-RUC-80002247-5,supplier
9918,PY-RUC-80002262-9,supplier
9919,PY-RUC-80002268-8,supplier
9920,PY-RUC-80002271-8,supplier
9921,PY-RUC-80002278-5,supplier
9922,PY-RUC-80002283-1,supplier
9923,PY-RUC-80002295-5,supplier
9924,PY-RUC-80002327-7,supplier
9925,PY-RUC-80002345-5,supplier
9926,PY-RUC-80002358-7,supplier
9927,PY-RUC-80002359-5,supplier
9928,PY-RUC-80002367-6,supplier
9929,PY-RUC-80002373-0,supplier
9930,PY-RUC-80002375-7,supplier
9931,PY-RUC-80002379-0,supplier
9932,PY-RUC-80002381-1,supplier
9933,PY-RUC-80002390-0,supplier
9934,PY-RUC-80002423-0,supplier
9935,PY-RUC-80002430-3,supplier
9936,PY-RUC-80002434-6,supplier
9937,PY-RUC-80002438-9,supplier
9938,PY-RUC-80002442-7,supplier
9939,PY-RUC-80002443-5,supplier
9940,PY-RUC-80002445-1,supplier
9941,PY-RUC-80002459-1,supplier
9942,PY-RUC-80002465-6,supplier
9943,PY-RUC-80002467-2,supplier
9944,PY-RUC-80002475-3,supplier
9945,PY-RUC-80002489-3,supplier
9946,PY-RUC-80002505-9,supplier
9947,PY-RUC-80002507-5,supplier
9948,PY-RUC-80002510-5,supplier
9949,PY-RUC-80002514-8,supplier
9950,PY-RUC-80002523-7,supplier
9951,PY-RUC-80002528-8,supplier
9952,PY-RUC-80002555-5,supplier
9953,PY-RUC-80002577-6,supplier
9954,PY-RUC-80002581-4,supplier
9955,PY-RUC-80002591-1,supplier
9956,PY-RUC-80002592-0,supplier
9957,PY-RUC-80002596-2,supplier
9958,PY-RUC-80002597-0,supplier
9959,PY-RUC-80002604-7,supplier
9960,PY-RUC-80002612-8,supplier
9961,PY-RUC-80002613-6,supplier
9962,PY-RUC-80002627-6,supplier
9963,PY-RUC-80002638-1,supplier
9964,PY-RUC-80002640-3,supplier
9965,PY-RUC-80002646-2,supplier
9966,PY-RUC-80002675-6,supplier
9967,PY-RUC-80002676-4,supplier
9968,PY-RUC-80002708-6,supplier
9969,PY-RUC-80002712-4,supplier
9970,PY-RUC-80002717-5,supplier
9971,PY-RUC-80002724-8,supplier
9972,PY-RUC-80002726-4,supplier
9973,PY-RUC-80002740-0,supplier
9974,PY-RUC-80002742-6,supplier
9975,PY-RUC-80002745-0,supplier
9976,PY-RUC-80002756-6,supplier
9977,PY-RUC-80002760-4,supplier
9978,PY-RUC-80002766-3,supplier
9979,PY-RUC-80002784-1,supplier
9980,PY-RUC-80002799-0,supplier
9981,PY-RUC-80002823-6,supplier
9982,PY-RUC-80002827-9,supplier
9983,PY-RUC-80002846-5,supplier
9984,PY-RUC-80002848-1,supplier
9985,PY-RUC-80002858-9,supplier
9986,PY-RUC-80002859-7,supplier
9987,PY-RUC-80002861-9,supplier
9988,PY-RUC-80002894-5,supplier
9989,PY-RUC-80002899-6,supplier
9990,PY-RUC-80002900-3,supplier
9991,PY-RUC-80002907-0,supplier
9992,PY-RUC-80002910-0,supplier
9993,PY-RUC-80002912-7,supplier
9994,PY-RUC-80002917-8,supplier
9995,PY-RUC-80002921-6,supplier
9996,PY-RUC-80002923-2,supplier
9997,PY-RUC-80002928-3,supplier
9998,PY-RUC-80002931-3,supplier
9999,PY-RUC-80002941-0,supplier
10000,PY-RUC-80002947-0,supplier
10001,PY-RUC-80002955-0,supplier
10002,PY-RUC-80002957-7,supplier
10003,PY-RUC-80002983-6,supplier
10004,PY-RUC-80002984-4,supplier
10005,PY-RUC-80002987-9,supplier
10006,PY-RUC-80002996-8,supplier
10007,PY-RUC-80003008-7,supplier
10008,PY-RUC-80003019-2,supplier
10009,PY-RUC-80003030-3,supplier
10010,PY-RUC-80003031-1,supplier
10011,PY-RUC-80003035-4,supplier
10012,PY-RUC-80003038-9,supplier
10013,PY-RUC-80003043-5,supplier
10014,PY-RUC-80003044-3,supplier
10015,PY-RUC-80003072-9,supplier
10016,PY-RUC-80003089-3,supplier
10017,PY-RUC-80003102-4,supplier
10018,PY-RUC-80003112-1,supplier
10019,PY-RUC-80003128-8,supplier
10020,PY-RUC-80003131-8,supplier
10021,PY-RUC-80003133-4,supplier
10022,PY-RUC-80003135-0,supplier
10023,PY-RUC-80003140-7,supplier
10024,PY-RUC-80003143-1,supplier
10025,PY-RUC-80003157-1,supplier
10026,PY-RUC-80003158-0,supplier
10027,PY-RUC-80003160-1,supplier
10028,PY-RUC-80003161-0,supplier
10029,PY-RUC-80003164-4,supplier
10030,PY-RUC-80003182-2,supplier
10031,PY-RUC-80003187-3,supplier
10032,PY-RUC-80003192-0,supplier
10033,PY-RUC-80003199-7,supplier
10034,PY-RUC-80003210-1,supplier
10035,PY-RUC-80003232-2,supplier
10036,PY-RUC-80003241-1,supplier
10037,PY-RUC-80003251-9,supplier
10038,PY-RUC-80003264-0,supplier
10039,PY-RUC-80003285-3,supplier
10040,PY-RUC-80003288-8,supplier
10041,PY-RUC-80003305-1,supplier
10042,PY-RUC-80003308-6,supplier
10043,PY-RUC-80003317-5,supplier
10044,PY-RUC-80003318-3,supplier
10045,PY-RUC-80003322-1,supplier
10046,PY-RUC-80003342-6,supplier
10047,PY-RUC-80003344-2,supplier
10048,PY-RUC-80003349-3,supplier
10049,PY-RUC-80003359-0,supplier
10050,PY-RUC-80003367-1,supplier
10051,PY-RUC-80003369-8,supplier
10052,PY-RUC-80003377-9,supplier
10053,PY-RUC-80003385-0,supplier
10054,PY-RUC-80003391-4,supplier
10055,PY-RUC-80003400-7,supplier
10056,PY-RUC-80003404-0,supplier
10057,PY-RUC-80003417-1,supplier
10058,PY-RUC-80003422-8,supplier
10059,PY-RUC-80003433-3,supplier
10060,PY-RUC-80003437-6,supplier
10061,PY-RUC-80003453-8,supplier
10062,PY-RUC-80003482-1,supplier
10063,PY-RUC-80003485-6,supplier
10064,PY-RUC-80003499-6,supplier
10065,PY-RUC-80003505-4,supplier
10066,PY-RUC-80003531-3,supplier
10067,PY-RUC-80003578-0,supplier
10068,PY-RUC-80003583-6,supplier
10069,PY-RUC-80003592-5,supplier
10070,PY-RUC-80003627-1,supplier
10071,PY-RUC-80003631-0,supplier
10072,PY-RUC-80003668-9,supplier
10073,PY-RUC-80003680-8,supplier
10074,PY-RUC-80003699-9,supplier
10075,PY-RUC-80003701-4,supplier
10076,PY-RUC-80003727-8,supplier
10077,PY-RUC-80003733-2,supplier
10078,PY-RUC-80003748-0,supplier
10079,PY-RUC-80003767-7,supplier
10080,PY-RUC-80003796-0,supplier
10081,PY-RUC-80003821-5,supplier
10082,PY-RUC-80003823-1,supplier
10083,PY-RUC-80003833-9,supplier
10084,PY-RUC-80003840-1,supplier
10085,PY-RUC-80003851-7,supplier
10086,PY-RUC-80003859-2,supplier
10087,PY-RUC-80003863-0,supplier
10088,PY-RUC-80003866-5,supplier
10089,PY-RUC-80003897-5,supplier
10090,PY-RUC-80003913-0,supplier
10091,PY-RUC-80003914-9,supplier
10092,PY-RUC-80003915-7,supplier
10093,PY-RUC-80003918-1,supplier
10094,PY-RUC-80003955-6,supplier
10095,PY-RUC-80003971-8,supplier
10096,PY-RUC-80004001-5,supplier
10097,PY-RUC-80004049-0,supplier
10098,PY-RUC-80004072-4,supplier
10099,PY-RUC-80004079-1,supplier
10100,PY-RUC-80004112-7,supplier
10101,PY-RUC-80004142-9,supplier
10102,PY-RUC-80004159-3,supplier
10103,PY-RUC-80004161-5,supplier
10104,PY-RUC-80004169-0,supplier
10105,PY-RUC-80004172-0,supplier
10106,PY-RUC-80004221-2,supplier
10107,PY-RUC-80004233-6,supplier
10108,PY-RUC-80004240-9,supplier
10109,PY-RUC-80004242-5,supplier
10110,PY-RUC-80004281-6,supplier
10111,PY-RUC-80004331-6,supplier
10112,PY-RUC-80004373-1,supplier
10113,PY-RUC-80004379-0,supplier
10114,PY-RUC-80004396-0,supplier
10115,PY-RUC-80004426-6,supplier
10116,PY-RUC-80004464-9,supplier
10117,PY-RUC-80004485-1,supplier
10118,PY-RUC-80004497-5,supplier
10119,PY-RUC-80004518-1,supplier
10120,PY-RUC-80004530-0,supplier
10121,PY-RUC-80004571-8,supplier
10122,PY-RUC-80004588-2,supplier
10123,PY-RUC-80004612-9,supplier
10124,PY-RUC-80004636-6,supplier
10125,PY-RUC-80004641-2,supplier
10126,PY-RUC-80004653-6,supplier
10127,PY-RUC-80004682-0,supplier
10128,PY-RUC-80004694-3,supplier
10129,PY-RUC-80004696-0,supplier
10130,PY-RUC-80004702-8,supplier
10131,PY-RUC-80004724-9,supplier
10132,PY-RUC-80004733-8,supplier
10133,PY-RUC-80004735-4,supplier
10134,PY-RUC-80004743-5,supplier
10135,PY-RUC-80004787-7,supplier
10136,PY-RUC-80004798-2,supplier
10137,PY-RUC-80004813-0,supplier
10138,PY-RUC-80004828-8,supplier
10139,PY-RUC-80004831-8,supplier
10140,PY-RUC-80004842-3,supplier
10141,PY-RUC-80004850-4,supplier
10142,PY-RUC-80004866-0,supplier
10143,PY-RUC-80004886-5,supplier
10144,PY-RUC-80004905-5,supplier
10145,PY-RUC-80004910-1,supplier
10146,PY-RUC-80004925-0,supplier
10147,PY-RUC-80004941-1,supplier
10148,PY-RUC-80004955-1,supplier
10149,PY-RUC-80004974-8,supplier
10150,PY-RUC-80004976-4,supplier
10151,PY-RUC-80004990-0,supplier
10152,PY-RUC-80004994-2,supplier
10153,PY-RUC-80005007-0,supplier
10154,PY-RUC-80005078-9,supplier
10155,PY-RUC-80005094-0,supplier
10156,PY-RUC-80005115-7,supplier
10157,PY-RUC-80005140-8,supplier
10158,PY-RUC-80005145-9,supplier
10159,PY-RUC-80005154-8,supplier
10160,PY-RUC-80005185-8,supplier
10161,PY-RUC-80005187-4,supplier
10162,PY-RUC-80005237-4,supplier
10163,PY-RUC-80005270-6,supplier
10164,PY-RUC-80005294-3,supplier
10165,PY-RUC-80005296-0,supplier
10166,PY-RUC-80005301-0,supplier
10167,PY-RUC-80005334-6,supplier
10168,PY-RUC-80005341-9,supplier
10169,PY-RUC-80005361-3,supplier
10170,PY-RUC-80005383-4,supplier
10171,PY-RUC-80005392-3,supplier
10172,PY-RUC-80005398-2,supplier
10173,PY-RUC-80005413-0,supplier
10174,PY-RUC-80005419-9,supplier
